Hospital Name,Latitude,Longitude,Hospital Network,State
Community Utah Health Center,38.66870317973467,-102.28517372280187,Trinity Health,West Virginia
Memorial Idaho Medical Center,27.61047721278944,-105.0603003089212,Dignity Health,Wisconsin
University Maryland Healthcare,38.25564292206366,-112.79169766298546,Advocate Aurora Health,Utah
University California Health Center,41.91260769232998,-75.5036894077892,Dignity Health,Colorado
St. Nevada Clinic,42.8405878023963,-121.91757961171304,Cleveland Clinic,Delaware
Community Connecticut Hospital,38.25007438488094,-90.1418058494148,HCA Healthcare,Washington
General New York Clinic,42.62290228798388,-87.74770904601922,Ascension,Kentucky
General Washington Health Center,37.5549368695038,-109.86583641188066,CommonSpirit Health,Texas
Children's Oklahoma Medical Center,46.39141528219686,-113.08949607800498,Providence,Arkansas
Memorial Maine Medical Center,45.29011572374276,-118.82105134104229,Providence,Missouri
Memorial Maryland Clinic,38.551791533154685,-87.17980869298776,Trinity Health,Connecticut
Regional New Jersey Clinic,38.41456798036904,-90.96170864559573,Ascension,Pennsylvania
Children's Georgia Health Center,41.40935775805421,-74.25701917614704,Cleveland Clinic,Arkansas
Children's Alabama Hospital,35.579852470569115,-86.6260654560931,CommonSpirit Health,North Carolina
Children's Idaho Clinic,32.58491980614996,-77.58427210591978,Cleveland Clinic,Utah
Memorial Nevada Clinic,29.741430193362554,-88.90067689085672,Advocate Aurora Health,Rhode Island
Children's Maryland Hospital,43.732727745987305,-100.11767246955391,Tenet Healthcare,Nevada
Mercy Utah Health Center,24.491580548975076,-117.89453146677722,Tenet Healthcare,North Dakota
Regional Michigan Healthcare,44.508535520309294,-87.48814859021876,HCA Healthcare,Nevada
Regional Kentucky Clinic,25.64517323334777,-103.35688722082543,Trinity Health,Nevada
Community Iowa Clinic,25.531344227004443,-118.81099847621863,CommonSpirit Health,Michigan
Children's Tennessee Hospital,42.987984001612965,-121.27915195619269,Tenet Healthcare,Indiana
University Massachusetts Healthcare,39.43283512491662,-81.94960485370238,CommonSpirit Health,South Dakota
St. Hawaii Health Center,40.159215555152706,-73.96438131903633,CommonSpirit Health,Indiana
General Tennessee Hospital,34.26670692833544,-124.54722502871216,HCA Healthcare,Colorado
Regional Hawaii Infirmary,40.64328195448748,-104.14215066348098,HCA Healthcare,Alabama
Children's Idaho Healthcare,34.286669698615235,-68.32659814920626,Providence,Alabama
St. Pennsylvania Healthcare,45.7786587295668,-86.44189916558777,HCA Healthcare,Indiana
University Indiana Healthcare,32.86961368526093,-91.69223025512524,Cleveland Clinic,Georgia
General Minnesota Medical Center,29.745903503206126,-109.57514579538221,Mayo Clinic,New York
Mercy Michigan Health Center,37.259792621317274,-121.08622168353396,Ascension,South Dakota
Memorial Utah Health Center,35.400204732812796,-74.55203876465367,Trinity Health,Montana
Regional Massachusetts Health Center,38.151125540185134,-68.43200886202564,Ascension,Nevada
Community New Jersey Infirmary,40.04261172912547,-86.5361878774044,Advocate Aurora Health,Rhode Island
Memorial Wyoming Health Center,43.76383809133628,-110.01360699870412,CommonSpirit Health,Louisiana
Community Wisconsin Medical Center,37.42223577879525,-86.62638844789342,Tenet Healthcare,Ohio
Regional Florida Health Center,46.41937923785862,-120.32184493589683,Advocate Aurora Health,New Mexico
Mercy South Carolina Medical Center,29.445779916306048,-90.19618831298558,Providence,Arkansas
Mercy Washington Health Center,25.271134680948872,-119.57050236863206,Cleveland Clinic,Michigan
Children's Virginia Health Center,36.79235877330989,-109.71484128900688,Ascension,Oregon
Memorial Washington Medical Center,36.07975839157126,-96.32766270086363,Trinity Health,Alabama
Children's Minnesota Clinic,28.58771316787492,-76.75097581967475,Cleveland Clinic,Idaho
Mercy Vermont Healthcare,46.57022097748113,-101.67464318738497,CommonSpirit Health,Texas
Community Louisiana Hospital,28.144700409333232,-102.31473588477411,Mayo Clinic,Arizona
General Oregon Medical Center,47.019769376976356,-111.88109334236415,HCA Healthcare,Colorado
Mercy Kentucky Clinic,46.21327775278857,-67.6605459574348,Ascension,Illinois
Community Nevada Hospital,36.39416206941165,-94.21995505789353,Cleveland Clinic,New York
General Texas Medical Center,38.54900320245123,-122.22519512205113,Cleveland Clinic,Nebraska
Community Indiana Clinic,41.69041256434631,-71.82050796210731,Providence,Nebraska
Children's Arizona Health Center,39.49296258065753,-117.9564433249963,Ascension,North Carolina
University Missouri Healthcare,41.14348185597405,-113.53986815704958,Mayo Clinic,South Dakota
St. Hawaii Hospital,40.67769339119346,-105.73178872488319,Providence,Pennsylvania
St. Washington Medical Center,37.934692947162254,-105.86089473819791,Tenet Healthcare,Arizona
Children's Washington Medical Center,26.11792456272239,-110.39793838685301,Providence,Michigan
Children's Louisiana Healthcare,45.71984973518352,-115.39775980802432,Tenet Healthcare,Alaska
Mercy Nebraska Infirmary,24.47703368211019,-79.72670154705489,Ascension,Washington
Memorial North Dakota Hospital,48.97100736595358,-118.76982401389199,Tenet Healthcare,Massachusetts
Children's Massachusetts Health Center,29.15692030113282,-102.07173028314745,Mayo Clinic,Mississippi
Children's Kansas Clinic,46.05844567965269,-118.91512849806396,Tenet Healthcare,Wyoming
Mercy Connecticut Health Center,40.4738412399163,-120.42452011210817,CommonSpirit Health,Kentucky
Community Montana Medical Center,27.35126148665775,-113.81425358595622,Cleveland Clinic,Georgia
University California Clinic,44.556586495861566,-89.63907223684369,Trinity Health,Florida
Regional Arkansas Clinic,42.292371446902784,-103.93909973524198,Cleveland Clinic,Michigan
Regional North Carolina Hospital,45.90431008637755,-107.07252996699265,Cleveland Clinic,West Virginia
Mercy North Carolina Medical Center,42.596199894378344,-100.31040054355574,Ascension,Pennsylvania
St. Hawaii Clinic,42.86565121221514,-111.90148853070481,Dignity Health,Rhode Island
University Tennessee Clinic,26.759129177193977,-76.37999076875528,Cleveland Clinic,Oklahoma
Regional North Dakota Infirmary,28.099969255750747,-77.21711678754465,Mayo Clinic,California
University South Dakota Infirmary,47.26522472521871,-72.36269198355288,Providence,California
General Mississippi Clinic,45.133023881547594,-73.97269873710164,Tenet Healthcare,Colorado
Memorial Indiana Hospital,32.97011824639271,-108.40818607551836,Advocate Aurora Health,Mississippi
Children's Oregon Hospital,35.06325943004419,-71.35403954686586,Providence,Louisiana
Memorial Montana Health Center,33.28444634882424,-80.4327532808681,HCA Healthcare,Colorado
Mercy Texas Infirmary,26.416235315794914,-78.2419279713362,Dignity Health,Tennessee
General Hawaii Hospital,33.673305623462085,-99.83809256647717,Dignity Health,Georgia
Regional Wyoming Clinic,36.949862360506884,-115.6093521230219,Cleveland Clinic,California
Memorial West Virginia Clinic,48.83073898101135,-110.91445480255642,HCA Healthcare,Kentucky
St. Minnesota Infirmary,37.70388470255973,-100.85764685500614,Mayo Clinic,Missouri
Community Arizona Infirmary,35.74594937415491,-110.36517350893396,HCA Healthcare,Rhode Island
Community Minnesota Hospital,31.767597939039458,-88.8044290160976,Providence,Tennessee
Memorial Minnesota Healthcare,44.29452883617601,-84.65051117572094,CommonSpirit Health,Wyoming
St. Delaware Health Center,40.4852288059101,-67.95200824636171,Ascension,Idaho
Memorial New Mexico Hospital,30.332564845212953,-68.01281368173211,Advocate Aurora Health,Alaska
University Missouri Infirmary,39.896432371594194,-99.58271663512016,Advocate Aurora Health,Hawaii
Community Alaska Hospital,32.90549509413987,-74.60632648091456,Dignity Health,Vermont
General South Carolina Medical Center,45.92503296550957,-118.71405654564357,Advocate Aurora Health,Kentucky
St. Michigan Health Center,40.13180944740473,-75.81559779899717,CommonSpirit Health,New Mexico
University Massachusetts Medical Center,47.19444526528672,-79.41778521009881,Providence,Arizona
University New Jersey Hospital,39.73941325503494,-79.80017985393873,HCA Healthcare,Delaware
Regional Maryland Healthcare,30.41209590761914,-93.83060064304871,CommonSpirit Health,Nebraska
St. North Carolina Health Center,48.961337197896285,-90.25228472150735,HCA Healthcare,California
Memorial Nevada Healthcare,40.55342000005142,-80.82143336928604,Dignity Health,Michigan
University Louisiana Medical Center,25.20235053563114,-94.46439357577651,Dignity Health,Louisiana
University Kentucky Hospital,41.33053771777878,-87.98689700406155,Cleveland Clinic,Texas
Mercy Mississippi Health Center,37.926190423905865,-74.35430635077815,Cleveland Clinic,South Dakota
University Mississippi Healthcare,30.18242954212662,-110.4669103979152,Tenet Healthcare,New Jersey
Community Indiana Hospital,40.463172887611314,-112.9510610887427,Dignity Health,Montana
Children's Idaho Hospital,25.57432774135659,-90.18797229855,HCA Healthcare,West Virginia
University Connecticut Health Center,24.61193466187544,-103.1577778495982,Tenet Healthcare,California
Community Vermont Medical Center,37.55594786546815,-102.54213414234489,CommonSpirit Health,Massachusetts
General Montana Hospital,33.0025430615194,-97.17776048035182,Providence,Oregon
Community Oregon Infirmary,31.224221148550917,-80.55002379204831,Dignity Health,Pennsylvania
Children's Nebraska Clinic,43.338760790064875,-78.44166054931036,Providence,Texas
Children's Washington Healthcare,43.68232404099244,-85.82074452375983,HCA Healthcare,Rhode Island
St. Louisiana Health Center,25.41579600222843,-71.44438713038772,Providence,Alabama
University Pennsylvania Healthcare,25.84792571346331,-96.75464808312324,Dignity Health,West Virginia
University Indiana Healthcare,44.80910115168428,-113.93893331592889,CommonSpirit Health,Connecticut
Memorial Wisconsin Infirmary,46.372243490178064,-79.65443331857573,HCA Healthcare,Oklahoma
Regional Montana Healthcare,40.227210563018104,-103.42043007194872,Ascension,Delaware
University Minnesota Clinic,38.58492796395613,-109.8839093142076,Ascension,Arizona
General Louisiana Infirmary,46.244094338448534,-98.33310925612292,Advocate Aurora Health,Colorado
University Maryland Hospital,45.188935262243035,-105.15518960488214,Tenet Healthcare,North Dakota
University Georgia Healthcare,48.18230690183452,-79.00679573919231,Ascension,Wisconsin
Memorial Wisconsin Clinic,39.43888997625901,-76.10797709907743,Trinity Health,West Virginia
University Washington Infirmary,28.161142421245035,-121.52508418198488,Ascension,Alabama
Children's Colorado Clinic,24.546243909443227,-116.46067054469692,Mayo Clinic,Wyoming
Community South Dakota Hospital,46.858865301097495,-105.40323268968243,Trinity Health,Oregon
Regional Maine Clinic,28.33041259731136,-78.39932343802596,Dignity Health,Maine
Community Iowa Health Center,30.93547157771063,-94.05946763018812,Trinity Health,Virginia
University Maine Healthcare,34.77295690167458,-123.08688118479525,Mayo Clinic,Florida
St. Utah Healthcare,44.47294565124626,-96.72006272125422,Mayo Clinic,Vermont
Mercy West Virginia Medical Center,47.21948384642822,-76.6450994697543,Cleveland Clinic,Iowa
Mercy Massachusetts Healthcare,28.13930238059136,-114.00854537715361,Dignity Health,Nebraska
Mercy Massachusetts Healthcare,34.34369219900731,-115.07195790826393,Dignity Health,Indiana
University Washington Hospital,47.364316651546076,-67.69744231324725,Cleveland Clinic,New York
Mercy New Mexico Infirmary,46.54195432986843,-87.99999949017663,Providence,Ohio
Community New Mexico Medical Center,27.58105575919992,-79.65813632434606,CommonSpirit Health,California
St. Michigan Healthcare,48.4197543325416,-79.02223815736166,Tenet Healthcare,New Hampshire
General Connecticut Clinic,29.671038922319724,-94.67694061970742,Tenet Healthcare,Hawaii
St. Texas Health Center,47.62207064213667,-118.8860161060797,Mayo Clinic,Nevada
Community New Mexico Medical Center,48.77959475478923,-117.96409888507877,HCA Healthcare,Kansas
Mercy Texas Clinic,34.82657369792823,-79.42994979933101,Mayo Clinic,Alaska
Mercy Alabama Health Center,38.39083429401294,-73.95894576543044,Mayo Clinic,New Hampshire
Children's North Dakota Medical Center,48.30146862337318,-101.00469133016836,Mayo Clinic,Wisconsin
Regional Illinois Healthcare,35.130441434391436,-110.51283147260826,Dignity Health,Montana
Children's Virginia Medical Center,31.06576213447515,-108.30150416709311,Trinity Health,Louisiana
General New York Infirmary,35.25465836853497,-115.22854699623619,CommonSpirit Health,Wisconsin
Community Arkansas Health Center,35.81143787095003,-68.48841272692353,Ascension,Pennsylvania
Mercy Utah Health Center,43.106973120774725,-83.07404073608379,Mayo Clinic,Texas
Memorial Minnesota Healthcare,42.17742588353367,-110.00575903734116,Mayo Clinic,Maine
Mercy Kentucky Medical Center,35.536174337126255,-121.43222293169451,Providence,Maine
Community Indiana Healthcare,49.07449025777198,-88.79555470528146,Mayo Clinic,Illinois
Community Arizona Health Center,27.85005351891897,-72.07838184473644,HCA Healthcare,Maryland
Community Nevada Hospital,39.082991909851664,-102.77829246255682,Ascension,Missouri
University Iowa Infirmary,27.528249390090124,-74.9298036863337,Trinity Health,Oklahoma
Mercy Minnesota Healthcare,48.11001457755192,-89.25459315420797,Providence,Rhode Island
Children's Arkansas Healthcare,27.14271669129888,-110.46581373230148,Trinity Health,Arizona
University Nebraska Clinic,34.90946249675855,-95.66839961808401,Trinity Health,Connecticut
General Maine Medical Center,29.885092629865348,-115.36394895221203,Advocate Aurora Health,Vermont
Children's South Dakota Health Center,45.814299848136045,-86.10983703903761,CommonSpirit Health,Michigan
St. Michigan Healthcare,38.37302420521569,-122.62706668933087,Cleveland Clinic,Michigan
Regional Delaware Clinic,44.67946009835181,-104.7819783519217,HCA Healthcare,Arkansas
University New York Hospital,48.134381218979634,-86.05187787903999,Providence,Maine
Regional Illinois Healthcare,26.596534141821415,-82.22797789169294,Mayo Clinic,Idaho
Mercy Iowa Health Center,30.619093380967254,-76.43357385008544,Ascension,Mississippi
Regional Washington Medical Center,27.303911949612317,-97.07314559318452,Advocate Aurora Health,Louisiana
Regional Washington Healthcare,38.705771993652625,-91.99425359091047,Cleveland Clinic,Pennsylvania
Memorial Montana Healthcare,32.706232306446864,-116.91807575023641,Ascension,Alabama
Regional Oregon Hospital,46.84126760722402,-69.42716311763479,Advocate Aurora Health,Pennsylvania
University Massachusetts Clinic,29.741250499062126,-102.7641808060616,Trinity Health,Oregon
University Texas Hospital,33.24923134936576,-121.37621731548903,Ascension,South Carolina
University Alabama Health Center,38.79566334830912,-78.8363578222961,Trinity Health,Tennessee
St. Vermont Medical Center,34.3998988460481,-71.33109156879918,Dignity Health,Delaware
